"","TARGET","CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY"
"880",1,"Cash loans","F","N","Y",0,157500,1174977,34483.5
"881",0,"Cash loans","F","N","N",0,270000,450000,23562
"882",0,"Revolving loans","M","N","Y",2,180000,135000,6750
"883",0,"Cash loans","F","N","Y",0,135000,805500,38880
"884",0,"Cash loans","M","Y","Y",1,360000,1206954,35419.5
"885",1,"Cash loans","F","N","Y",2,67500,339241.5,12919.5
"886",0,"Cash loans","F","N","N",0,202500,358443,13639.5
"887",0,"Cash loans","M","N","Y",0,202500,451102.5,23031
"888",0,"Cash loans","F","N","Y",1,76500,314100,12091.5
"889",0,"Cash loans","M","N","Y",0,157500,408780,21703.5
"890",0,"Revolving loans","F","N","Y",1,90000,180000,9000
"891",0,"Cash loans","F","N","N",0,157500,327024,25834.5
"892",0,"Cash loans","M","Y","Y",0,180000,1288350,37800
"893",0,"Cash loans","F","Y","Y",1,180000,284400,18643.5
"894",0,"Cash loans","F","N","Y",1,270000,9e+05,35158.5
"895",0,"Cash loans","M","Y","N",0,202500,1223010,51948
"896",0,"Cash loans","F","Y","Y",0,67500,1223010,51948
"897",0,"Cash loans","M","Y","N",0,256500,545040,25537.5
"898",1,"Cash loans","F","N","Y",0,135000,239850,23494.5
"899",0,"Cash loans","M","Y","Y",0,193500,855000,81310.5
"900",0,"Cash loans","F","Y","Y",0,324000,284256,29979
"901",0,"Revolving loans","M","N","Y",0,67500,202500,10125
"902",0,"Cash loans","M","N","N",0,135000,332946,17127
"903",0,"Revolving loans","F","N","Y",0,135000,180000,9000
"904",0,"Cash loans","M","Y","Y",0,90000,905688,26608.5
"905",0,"Cash loans","M","N","N",0,157500,597339,36675
"906",0,"Cash loans","F","N","N",0,315000,876019.5,39717
"907",0,"Cash loans","F","N","Y",0,243000,666000,21483
"908",0,"Cash loans","F","N","N",0,157500,163512,13045.5
"909",0,"Cash loans","F","Y","Y",1,157500,216000,24426
"910",0,"Cash loans","M","Y","N",0,171000,417024,26964
"911",0,"Cash loans","M","Y","N",0,270000,755190,41098.5
"912",0,"Cash loans","M","N","Y",2,108000,277969.5,13086
"913",0,"Cash loans","M","Y","Y",0,110331,9e+05,24750
"914",1,"Cash loans","M","Y","Y",0,112500,302206.5,18391.5
"915",0,"Cash loans","M","N","N",0,360000,1262583,37044
"916",0,"Cash loans","M","Y","N",0,157500,755190,29677.5
"917",0,"Cash loans","M","N","Y",0,90000,337500,10908
"918",0,"Cash loans","M","Y","N",0,193500,254700,16582.5
"919",0,"Cash loans","F","N","Y",0,162000,514602,48991.5
"920",0,"Cash loans","F","N","N",0,191250,808650,23643
"921",0,"Cash loans","F","N","Y",0,112500,781920,24682.5
"922",1,"Cash loans","M","N","Y",1,427500,714915,34524
"923",0,"Cash loans","F","Y","Y",0,180000,808650,23773.5
"924",0,"Cash loans","F","N","N",0,135000,625536,19093.5
"925",0,"Cash loans","F","N","Y",0,135000,755190,32125.5
"926",1,"Cash loans","F","Y","Y",0,157500,1128442.5,60120
"927",0,"Cash loans","F","N","Y",0,202500,420718.5,17955
"928",0,"Revolving loans","M","N","N",0,112500,540000,27000
"929",0,"Cash loans","M","Y","N",1,180000,585000,29866.5
"930",0,"Cash loans","F","N","Y",0,180000,1125000,33021
"931",0,"Cash loans","F","N","Y",1,157500,225000,11650.5
"932",0,"Cash loans","F","N","Y",0,157500,1133748,33277.5
"933",0,"Cash loans","F","N","Y",0,135000,595903.5,30424.5
"934",0,"Cash loans","M","Y","N",0,90000,1288350,37669.5
"935",0,"Revolving loans","F","N","Y",2,112500,270000,13500
"936",0,"Revolving loans","F","Y","Y",0,175500,405000,20250
"937",0,"Cash loans","F","N","Y",0,67500,247500,12037.5
"938",0,"Cash loans","F","N","Y",2,45000,265851,19035
"939",0,"Revolving loans","F","N","Y",0,157500,405000,20250
"940",0,"Cash loans","M","Y","Y",2,180000,269550,24853.5
"941",0,"Cash loans","F","N","Y",0,202500,1971072,68643
"942",0,"Revolving loans","F","N","N",0,202500,585000,29250
"943",0,"Cash loans","M","Y","Y",1,337500,1812456,47943
"944",0,"Cash loans","M","Y","N",0,351000,1800000,49500
"945",0,"Cash loans","F","Y","Y",0,225000,630000,45972
"946",0,"Revolving loans","F","N","Y",0,247500,720000,36000
"947",0,"Cash loans","F","N","Y",0,117000,848745,39460.5
"948",0,"Cash loans","M","Y","Y",1,360000,573628.5,27724.5
"949",0,"Cash loans","F","N","Y",0,157500,651816,21672
"950",0,"Cash loans","M","Y","Y",0,90000,1006920,40063.5
"951",0,"Cash loans","F","N","N",0,135000,514867.5,33790.5
"952",0,"Cash loans","F","N","N",1,279000,385164,17095.5
"953",0,"Cash loans","F","N","Y",0,171000,278811,14233.5
"954",0,"Cash loans","F","Y","N",2,405000,732915,87111
"955",0,"Cash loans","M","N","Y",1,112500,327024,23827.5
"956",1,"Cash loans","M","N","Y",1,90000,545040,35617.5
"957",0,"Cash loans","M","N","N",1,202500,279000,9198
"958",0,"Cash loans","F","N","Y",2,247500,760131,29583
"959",0,"Cash loans","F","N","Y",0,180000,808650,26217
"960",0,"Cash loans","F","N","N",1,202500,1462720.5,55845
"961",0,"Cash loans","F","N","N",0,223650,1006920,42790.5
"962",0,"Cash loans","F","N","Y",2,112500,117162,12748.5
"963",0,"Cash loans","M","Y","N",1,135000,270000,11893.5
"964",0,"Cash loans","F","N","N",0,405000,378000,10098
"965",0,"Cash loans","F","N","Y",0,81000,126000,7362
"966",0,"Cash loans","F","N","Y",1,180000,850500,30262.5
"967",0,"Cash loans","F","Y","Y",0,315000,9e+05,26446.5
"968",0,"Cash loans","M","N","N",0,157500,432567,22216.5
"969",1,"Cash loans","F","Y","Y",0,103500,225000,11488.5
"970",0,"Cash loans","F","N","Y",0,225000,582804,27135
"971",0,"Revolving loans","F","Y","N",1,72000,180000,9000
"972",1,"Cash loans","M","Y","Y",0,157500,545040,26640
"973",0,"Cash loans","F","N","N",1,81000,127350,12532.5
"974",0,"Cash loans","M","Y","Y",0,107397,450000,19318.5
"975",0,"Cash loans","M","N","N",2,225000,463500,45153
"976",1,"Cash loans","F","N","Y",1,270000,402214.5,29398.5
"977",0,"Cash loans","F","N","Y",2,112500,331920,17077.5
"978",0,"Cash loans","F","N","Y",1,63000,148365,10678.5
"979",1,"Cash loans","M","Y","Y",0,270000,490495.5,31504.5
"980",0,"Cash loans","F","N","N",1,112500,191880,19107
"981",0,"Cash loans","F","N","N",0,225000,343800,16852.5
"982",0,"Cash loans","F","N","N",0,135000,312768,24709.5
"983",0,"Cash loans","F","Y","Y",0,157500,785250,25461
"984",0,"Cash loans","F","N","Y",0,157500,517500,22054.5
"985",0,"Revolving loans","M","Y","Y",1,225000,585000,29250
"986",0,"Cash loans","M","Y","Y",0,90000,358443,16708.5
"987",0,"Cash loans","F","N","Y",0,112500,342000,22986
"988",0,"Cash loans","F","N","Y",0,238500,1724220,47542.5
"989",0,"Cash loans","F","N","N",0,247500,1546020,40914
"990",0,"Cash loans","F","N","Y",0,202500,755190,36459
"991",1,"Revolving loans","M","N","N",0,112500,225000,11250
"992",0,"Cash loans","F","N","N",0,67500,148365,11650.5
"993",0,"Cash loans","F","N","N",0,135000,189621,14980.5
"994",1,"Cash loans","F","N","Y",0,450000,994608,60979.5
"995",0,"Cash loans","F","Y","N",0,157500,973710,34497
"996",0,"Cash loans","F","N","N",0,67500,675000,19867.5
"997",0,"Cash loans","F","Y","Y",1,112500,966645,38466
"998",0,"Cash loans","F","N","Y",0,112500,512064,25033.5
"999",0,"Revolving loans","F","Y","Y",1,112500,225000,11250
"1000",0,"Cash loans","F","Y","N",1,112500,312840,18090
